,limit_bal,sex,age,pay_july,pay_amt_sept,pay_amt_aug,pay_amt_july,pay_amt_june,pay_amt_may,pay_amt_april,default,bill_avg,pay_amt_sept_cap,pay_amt_aug_cap,pay_amt_july_cap,pay_amt_june_cap,pay_amt_may_cap,pay_amt_april_cap,single,marriage_other,edu_university,edu_highschool,edu_other
17381,230000,2,54,0,880,0,0,0,0,1740,0,146.66666666666666,880,0,0,0,0,1740,0,0,1,0,0
17382,110000,2,41,1,0,0,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0
17383,310000,1,30,0,10400,11200,10840,9361,5300,8205,0,241109.33333333334,10400,11200,10840,9361,5300,8205,1,0,1,0,0
17384,50000,1,30,0,2536,2454,1588,780,803,673,0,41307.333333333336,2536,2454,1588,780,803,673,0,1,1,0,0
17385,80000,2,28,0,146,1006,2525,1504,1,649,0,944.6666666666666,146,1006,2525,1504,1,649,0,0,1,0,0
17386,70000,1,29,0,2800,5000,0,2300,4950,2700,1,60769.166666666664,2800,5000,0,2300,4950,2700,1,0,1,0,0
17387,30000,2,22,0,1335,1500,1700,750,200,200,0,18711.0,1335,1500,1700,750,200,200,1,0,0,1,0
17388,130000,2,23,0,3000,3000,3000,2500,2000,3000,0,64690.0,3000,3000,3000,2500,2000,3000,1,0,1,0,0
17389,290000,2,35,0,0,0,2262,3000,3000,0,1,2596.8333333333335,0,0,2262,3000,3000,0,0,0,0,0,0
17390,310000,2,41,0,2016,1200,1100,1000,300,1000,0,10888.666666666666,2016,1200,1100,1000,300,1000,0,0,0,0,0
17391,30000,2,24,1,1600,1000,1000,2000,0,1500,0,8289.333333333334,1600,1000,1000,2000,0,1500,1,0,1,0,0
17392,100000,2,50,0,1473,3312,0,2578,1294,0,1,30599.5,1473,3312,0,2578,1294,0,0,0,0,1,0
17393,100000,2,51,0,100,197,245,3210,318,797,0,711.6666666666666,100,197,245,3210,318,797,0,0,0,1,0
17394,30000,2,22,0,33404,1000,2390,0,48620,156,0,13901.5,33404,1000,2390,0,48620,156,1,0,0,1,0
17395,130000,1,28,0,6000,4500,5100,5365,2846,2600,0,115142.83333333333,6000,4500,5100,5365,2846,2600,1,0,1,0,0
17396,380000,2,30,0,745,1180,578,578,0,580,0,1134.6666666666667,745,1180,578,578,0,580,0,0,1,0,0
17397,310000,1,45,0,1174,6527,0,0,0,0,0,2763.1666666666665,1174,6527,0,0,0,0,0,0,0,0,0
17398,10000,1,46,1,0,0,0,0,0,0,1,1050.0,0,0,0,0,0,0,1,0,0,1,0
17399,30000,2,25,1,1500,0,1892,0,1042,700,1,10731.666666666666,1500,0,1892,0,1042,700,1,0,1,0,0
17400,10000,2,44,1,0,2500,1000,400,0,672,1,10533.666666666666,0,2500,1000,400,0,672,1,0,0,1,0
17401,130000,1,30,1,390,0,0,780,0,0,0,455.0,390,0,0,780,0,0,1,0,1,0,0
17402,260000,1,28,1,107000,0,5000,5000,6000,60000,0,153534.0,107000,0,5000,5000,6000,60000,1,0,1,0,0
17403,300000,2,37,0,51,12300,0,12,49,11767,0,7848.333333333333,51,12300,0,12,49,11767,1,0,0,0,0
17404,300000,2,34,0,1000,1000,1000,2000,1000,1000,1,1166.6666666666667,1000,1000,1000,2000,1000,1000,0,0,1,0,0
17405,360000,1,30,0,7001,17173,1000,1000,0,200000,0,7929.833333333333,7001,17173,1000,1000,0,200000,0,0,1,0,0
17406,90000,2,23,0,6000,5000,4000,6000,8000,4000,0,31843.0,6000,5000,4000,6000,8000,4000,1,0,0,0,0
17407,300000,2,31,0,2765,28773,0,856,6781,8462,0,10008.166666666666,2765,28773,0,856,6781,8462,0,0,0,0,0
17408,260000,2,33,0,493,493,1134,1072,2,3103,0,1046.0,493,493,1134,1072,2,3103,1,0,0,0,0
17409,110000,2,43,0,6725,0,0,0,0,0,1,7375.333333333333,6725,0,0,0,0,0,0,0,0,0,0
17410,110000,1,63,0,0,2164,1730,1788,1538,1607,0,47700.5,0,2164,1730,1788,1538,1607,1,0,0,1,0
17411,370000,2,33,0,1628,1320,1100,1000,10000,1000,0,19040.333333333332,1628,1320,1100,1000,10000,1000,0,0,0,1,0
17412,130000,1,29,0,6000,6000,5000,6800,6500,0,0,112181.83333333333,6000,6000,5000,6800,6500,0,1,0,1,0,0
17413,100000,1,26,0,1100,1200,1000,500,1000,1000,1,1369.0,1100,1200,1000,500,1000,1000,1,0,0,0,0
17414,260000,2,40,0,217,613,2339,0,1254,431,0,1017.6666666666666,217,613,2339,0,1254,431,0,0,1,0,0
17415,20000,1,25,1,0,0,0,0,0,0,1,1650.0,0,0,0,0,0,0,1,0,0,1,0
17416,30000,2,23,0,0,16952,16104,14000,486,0,0,10325.666666666666,0,16952,16104,14000,486,0,1,0,0,0,1
17417,190000,2,27,0,6000,6000,4000,5000,5000,7000,0,125737.5,6000,6000,4000,5000,5000,7000,1,0,1,0,0
17418,150000,1,43,1,0,416,416,416,416,0,1,554.6666666666666,0,416,416,416,416,0,0,0,0,0,0
17419,50000,2,43,0,1547,1251,1200,600,627,759,0,22621.333333333332,1547,1251,1200,600,627,759,1,0,1,0,0
17420,350000,2,49,1,9004,0,4223,1414,5941,2720,0,5775.0,9004,0,4223,1414,5941,2720,0,0,0,1,0
17421,150000,2,35,0,1070,0,0,0,1170,390,0,123.33333333333333,1070,0,0,0,1170,390,1,0,0,0,0
17422,100000,2,24,0,1553,5000,87,14761,29514,330,0,27439.333333333332,1553,5000,87,14761,29514,330,1,0,0,0,0
17423,200000,1,39,0,0,0,0,0,3983,0,0,663.8333333333334,0,0,0,0,3983,0,0,0,0,0,0
17424,240000,2,41,0,40529,3211,9795,11756,12522,6199,0,12968.833333333334,40529,3211,9795,11756,12522,6199,0,0,1,0,0
17425,80000,2,32,0,0,1900,7411,1900,0,0,0,1868.5,0,1900,7411,1900,0,0,0,0,0,0,0
17426,500000,2,38,0,0,2331,0,0,2199,0,0,755.0,0,2331,0,0,2199,0,0,0,0,0,0
17427,50000,1,30,0,390,390,390,390,23269,1500,0,4203.166666666667,390,390,390,390,23269,1500,1,0,0,0,0
17428,60000,1,29,0,2000,8565,969,1004,1000,900,0,28592.5,2000,8565,969,1004,1000,900,1,0,1,0,0
17429,50000,1,57,0,0,1600,500,500,600,600,0,13314.0,0,1600,500,500,600,600,0,0,0,1,0
17430,200000,1,37,1,13500,6000,0,7500,6000,4000,1,166233.66666666666,13500,6000,0,7500,6000,4000,1,0,0,0,0
17431,50000,1,39,0,1500,1500,400,344,371,314,0,15869.0,1500,1500,400,344,371,314,1,0,1,0,0
17432,150000,2,35,1,12644,4926,0,5122,10349,0,1,135822.66666666666,12644,4926,0,5122,10349,0,1,0,0,0,0
17433,350000,1,31,1,11000,0,5500,5000,100000,0,0,189146.0,11000,0,5500,5000,100000,0,0,0,0,1,0
17434,30000,1,59,0,1531,1400,443,452,0,0,0,18028.833333333332,1531,1400,443,452,0,0,0,0,1,0,0
17435,500000,1,42,0,6283,12859,18041,292462,10593,12200,1,108246.16666666667,6283,12859,18041,200000,10593,12200,0,0,0,0,0
17436,10000,2,25,0,1126,1136,316,833,100,292,0,8802.333333333334,1126,1136,316,833,100,292,0,0,1,0,0
17437,310000,1,43,0,2691,2060,2018,2505,816,3052,0,2502.5,2691,2060,2018,2505,816,3052,0,0,1,0,0
17438,260000,1,43,0,3514,3049,58312,3018,3020,1511,0,72222.0,3514,3049,58312,3018,3020,1511,0,0,1,0,0
17439,110000,1,36,0,1260,0,0,0,0,0,1,628.1666666666666,1260,0,0,0,0,0,1,0,0,1,0
17440,50000,1,58,0,2000,20266,1300,700,700,700,0,33396.166666666664,2000,20266,1300,700,700,700,1,0,0,1,0
17441,30000,2,22,1,1000,0,0,0,0,0,1,9075.5,1000,0,0,0,0,0,0,0,1,0,0
17442,20000,1,25,0,0,1000,20000,1000,720,1800,0,12290.0,0,1000,20000,1000,720,1800,1,0,1,0,0
17443,150000,2,55,0,2101,2160,3046,2519,3625,0,0,2394.8333333333335,2101,2160,3046,2519,3625,0,0,0,0,1,0
17444,60000,2,41,0,3000,2400,1812,3200,2000,4000,0,49692.666666666664,3000,2400,1812,3200,2000,4000,1,0,0,1,0
17445,140000,2,35,0,0,5000,11000,0,10000,0,1,133145.16666666666,0,5000,11000,0,10000,0,0,0,1,0,0
17446,20000,2,46,0,1600,1600,1200,2600,700,0,1,18702.833333333332,1600,1600,1200,2600,700,0,0,0,1,0,0
17447,290000,2,39,0,10000,800,3184,390,390,6617,0,2304.0,10000,800,3184,390,390,6617,0,0,1,0,0
17448,50000,2,22,0,2300,3862,2000,1100,1500,1100,0,37526.166666666664,2300,3862,2000,1100,1500,1100,1,0,0,1,0
17449,200000,1,36,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
17450,100000,2,28,0,5401,3576,3754,3806,3796,4000,0,99000.0,5401,3576,3754,3806,3796,4000,0,0,1,0,0
17451,120000,2,37,1,444,444,444,888,0,888,1,793.0,444,444,444,888,0,888,1,0,0,0,0
17452,150000,2,36,0,7143,13700,15000,7500,0,0,0,181219.33333333334,7143,13700,15000,7500,0,0,0,0,1,0,0
17453,120000,2,41,0,3906,4040,4079,4093,4240,4766,0,112386.33333333333,3906,4040,4079,4093,4240,4766,0,0,0,1,0
17454,50000,2,40,0,2229,2298,2100,2500,1921,8432,0,44640.666666666664,2229,2298,2100,2500,1921,8432,0,0,0,0,1
17455,150000,2,28,0,4500,3137,2700,3000,6000,3500,0,88488.33333333333,4500,3137,2700,3000,6000,3500,1,0,0,0,0
17456,130000,1,33,0,99,99,99,99,98,894,0,98.83333333333333,99,99,99,99,98,894,0,0,1,0,0
17457,30000,1,24,0,2000,1388,2000,1500,5541,0,0,26870.333333333332,2000,1388,2000,1500,5541,0,1,0,1,0,0
17458,280000,2,27,0,11052,9563,15017,5374,5420,6021,0,246559.66666666666,11052,9563,15017,5374,5420,6021,0,0,1,0,0
17459,230000,2,36,0,885,669,656,827,2376,943,0,1042.5,885,669,656,827,2376,943,1,0,1,0,0
17460,150000,1,43,0,0,0,1522,5014,1406,0,0,1422.6666666666667,0,0,1522,5014,1406,0,0,0,0,0,0
17461,180000,2,55,0,2000,3002,3000,2300,2345,2000,0,54767.666666666664,2000,3002,3000,2300,2345,2000,1,0,0,1,0
17462,30000,2,51,0,1236,1518,1074,500,300,1000,0,11907.5,1236,1518,1074,500,300,1000,0,0,0,1,0
17463,170000,2,34,0,2253,1888,1200,3782,1160,976,0,40815.333333333336,2253,1888,1200,3782,1160,976,1,0,0,0,0
17464,10000,1,37,0,602,381,2986,1203,0,0,1,922.6666666666666,602,381,2986,1203,0,0,0,0,0,1,0
17465,210000,2,30,0,820,718,424,631,843,0,0,572.6666666666666,820,718,424,631,843,0,0,0,0,0,0
17466,320000,2,30,0,8226,12850,1316,326,598,8615,0,3960.5,8226,12850,1316,326,598,8615,1,0,0,0,0
17467,520000,2,47,0,107124,19058,7387,16475,20040,98205,0,41097.0,107124,19058,7387,16475,20040,98205,0,0,1,0,0
17468,340000,1,31,0,17241,16000,13322,10005,9081,9080,0,62533.0,17241,16000,13322,10005,9081,9080,1,0,0,0,0
17469,200000,1,30,0,6657,10000,8000,2000,2000,2000,0,135356.0,6657,10000,8000,2000,2000,2000,1,0,1,0,0
17470,70000,2,23,0,1500,1600,600,500,600,2600,0,10810.0,1500,1600,600,500,600,2600,1,0,0,0,0
17471,110000,1,29,0,0,0,9150,0,3930,0,0,2506.6666666666665,0,0,9150,0,3930,0,1,0,0,0,0
17472,20000,2,35,0,6230,1500,1500,500,1200,454,0,14279.833333333334,6230,1500,1500,500,1200,454,0,0,1,0,0
17473,200000,1,37,0,3942,4949,4800,2256,2313,2194,0,87037.66666666667,3942,4949,4800,2256,2313,2194,1,0,0,1,0
17474,50000,1,24,0,1290,1294,464,324,345,500,0,8364.666666666666,1290,1294,464,324,345,500,1,0,1,0,0
17475,70000,1,28,0,23,1637,1000,2000,3007,3014,0,26657.5,23,1637,1000,2000,3007,3014,1,0,1,0,0
17476,30000,1,49,1,1800,1100,1200,1000,0,2200,0,27733.833333333332,1800,1100,1200,1000,0,2200,0,0,1,0,0
17477,500000,2,39,0,0,15040,35498,19508,21199,10894,1,15744.166666666666,0,15040,35498,19508,21199,10894,0,0,0,0,0
17478,90000,1,34,0,2009,2057,2500,3000,2189,2282,1,57742.5,2009,2057,2500,3000,2189,2282,0,0,0,0,0
17479,50000,2,31,0,1194,1319,23924,1500,0,1500,0,24158.5,1194,1319,23924,1500,0,1500,1,0,1,0,0
17480,150000,2,37,0,1771,0,730,626,2718,0,0,974.1666666666666,1771,0,730,626,2718,0,0,0,1,0,0
17481,50000,1,36,0,1776,2374,0,0,0,0,0,25034.333333333332,1776,2374,0,0,0,0,1,0,0,0,0
17482,20000,2,43,0,1145,1200,2000,3000,1000,2000,0,11911.0,1145,1200,2000,3000,1000,2000,0,0,1,0,0
17483,10000,1,21,0,1200,1165,1079,1200,754,0,0,9065.0,1200,1165,1079,1200,754,0,1,0,1,0,0
17484,130000,2,27,0,4000,4019,4017,3100,4500,5380,0,103736.66666666667,4000,4019,4017,3100,4500,5380,1,0,0,0,0
17485,210000,1,29,0,3815,93575,1000,179,182,0,0,44999.166666666664,3815,93575,1000,179,182,0,1,0,1,0,0
17486,280000,2,44,0,264,252,2656,5410,5834,0,0,4017.5,264,252,2656,5410,5834,0,0,0,1,0,0
17487,10000,1,25,0,1112,1143,1500,324,500,377,0,7969.833333333333,1112,1143,1500,324,500,377,1,0,0,0,0
17488,260000,1,27,0,1320,1770,31744,1,2606,291,0,6995.833333333333,1320,1770,31744,1,2606,291,1,0,0,0,0
17489,490000,2,37,0,77996,274526,4693,989,12207,93707,0,114069.5,77996,274526,4693,989,12207,93707,0,0,0,0,0
17490,110000,2,43,1,4600,0,8500,0,7700,3900,0,101411.83333333333,4600,0,8500,0,7700,3900,0,0,1,0,0
17491,260000,2,53,0,827,827,827,755,0,1726,0,665.1666666666666,827,827,827,755,0,1726,0,0,0,0,0
17492,50000,1,29,0,1602,1400,3000,3130,1062,6318,0,33700.166666666664,1602,1400,3000,3130,1062,6318,1,0,1,0,0
17493,50000,2,27,1,0,0,0,0,0,0,1,1306.6666666666667,0,0,0,0,0,0,1,0,0,0,0
17494,300000,1,58,0,5823,0,0,3833,9,0,0,3231.6666666666665,5823,0,0,3833,9,0,0,0,0,0,0
17495,160000,2,27,0,3173,1459,2018,1761,1643,503,0,20802.0,3173,1459,2018,1761,1643,503,1,0,0,0,0
17496,120000,2,36,0,1181,1219,1196,452,460,463,1,11919.5,1181,1219,1196,452,460,463,0,0,0,1,0
17497,30000,2,22,1,1725,0,1230,1000,1000,0,1,17090.166666666668,1725,0,1230,1000,1000,0,0,0,1,0,0
17498,20000,2,27,0,1290,2000,2000,1000,1000,3000,0,18183.833333333332,1290,2000,2000,1000,1000,3000,1,0,1,0,0
17499,20000,2,27,0,1554,2360,500,1000,3200,2000,0,10432.5,1554,2360,500,1000,3200,2000,1,0,1,0,0
17500,200000,2,29,0,1011,31209,383,0,0,0,1,23233.333333333332,1011,31209,383,0,0,0,1,0,0,0,0
17501,500000,1,36,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0
17502,80000,2,36,0,20000,5000,3000,5000,3000,3000,0,66232.66666666667,20000,5000,3000,5000,3000,3000,0,0,0,1,0
17503,120000,1,30,1,6000,0,5020,6100,0,2800,0,108186.33333333333,6000,0,5020,6100,0,2800,0,0,0,1,0
17504,90000,2,24,0,207,18281,557,0,0,0,1,3258.0,207,18281,557,0,0,0,1,0,0,1,0
17505,90000,1,58,0,3600,5100,2200,2200,1944,2200,0,69831.16666666667,3600,5100,2200,2200,1944,2200,0,0,1,0,0
17506,220000,1,48,0,5600,6000,16000,0,5000,6300,0,122169.16666666667,5600,6000,16000,0,5000,6300,1,0,0,0,0
17507,50000,2,25,1,2880,0,1166,452,451,370,0,16547.333333333332,2880,0,1166,452,451,370,1,0,1,0,0
17508,80000,1,43,0,4495,1500,2500,1000,500,1000,0,5425.333333333333,4495,1500,2500,1000,500,1000,0,0,1,0,0
17509,310000,2,26,0,3010,5002,4008,5000,5000,912,0,13244.5,3010,5002,4008,5000,5000,912,1,0,1,0,0
17510,500000,1,31,0,30000,25025,20000,15010,20000,0,0,353088.0,30000,25025,20000,15010,20000,0,0,0,0,0,0
17511,190000,2,35,0,21238,2000,191260,6000,0,20400,0,126173.0,21238,2000,191260,6000,0,20400,0,1,0,0,0
17512,290000,2,31,0,1240,3682,4704,5258,1248,9600,0,6307.0,1240,3682,4704,5258,1248,9600,1,0,0,0,0
17513,360000,2,48,0,3700,0,0,0,0,0,1,574.5,3700,0,0,0,0,0,0,0,0,0,0
17514,80000,2,29,0,3000,2000,3000,3000,3000,1000,0,20812.333333333332,3000,2000,3000,3000,3000,1000,0,0,0,1,0
17515,30000,2,42,0,1176,1198,1518,1264,0,1308,1,12100.666666666666,1176,1198,1518,1264,0,1308,0,0,1,0,0
17516,150000,2,31,0,2031,2000,2000,2457,12060,40000,0,44271.333333333336,2031,2000,2000,2457,12060,40000,1,0,0,0,0
17517,40000,2,24,1,2500,0,600,1000,900,1000,0,11839.833333333334,2500,0,600,1000,900,1000,1,0,0,0,0
17518,500000,1,38,0,0,0,0,0,0,0,1,253.83333333333334,0,0,0,0,0,0,0,1,0,0,0
17519,60000,2,51,0,2435,2575,1404,990,1347,1316,0,46326.333333333336,2435,2575,1404,990,1347,1316,0,0,0,1,0
17520,150000,1,39,0,0,4225,4282,9207,0,4679,1,119499.5,0,4225,4282,9207,0,4679,0,0,1,0,0
17521,360000,1,44,0,1610,1088,7870,5988,342,7159,1,2847.6666666666665,1610,1088,7870,5988,342,7159,0,0,0,0,0
17522,230000,1,30,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,1,0
17523,80000,2,24,0,159,0,110,390,1884,0,1,163.83333333333334,159,0,110,390,1884,0,1,0,1,0,0
17524,180000,2,24,0,316,316,316,316,316,316,1,316.0,316,316,316,316,316,316,1,0,1,0,0
17525,30000,2,25,1,0,0,2046,0,0,0,1,10610.833333333334,0,0,2046,0,0,0,1,0,0,0,0
17526,300000,2,28,0,170,1080,0,0,0,2500,1,607.0,170,1080,0,0,0,2500,1,0,0,0,0
17527,210000,1,26,0,0,0,0,3100,0,2003,0,2538.0,0,0,0,3100,0,2003,1,0,1,0,0
17528,50000,1,29,0,1932,2005,2383,1068,1266,1045,0,41631.333333333336,1932,2005,2383,1068,1266,1045,0,0,1,0,0
17529,190000,1,37,0,4000,5000,6000,0,6500,574,0,84199.83333333333,4000,5000,6000,0,6500,574,1,0,1,0,0
17530,30000,1,25,0,1000,1300,2273,0,2000,0,1,14942.833333333334,1000,1300,2273,0,2000,0,1,0,1,0,0
17531,360000,2,47,1,22913,7000,0,8500,5145,106000,1,251797.33333333334,22913,7000,0,8500,5145,106000,1,0,0,0,0
17532,10000,1,37,0,0,5500,0,0,3000,2000,1,3695.1666666666665,0,5500,0,0,3000,2000,0,0,1,0,0
17533,310000,1,37,0,1193,1187,433,428,431,445,0,11714.0,1193,1187,433,428,431,445,1,0,0,0,0
17534,100000,1,27,0,2500,1162,3000,159,11845,200,0,7977.666666666667,2500,1162,3000,159,11845,200,1,0,1,0,0
17535,390000,1,45,0,0,6000,3500,5000,4500,3000,1,136539.66666666666,0,6000,3500,5000,4500,3000,0,0,0,0,0
17536,50000,2,53,0,1770,2009,2593,1000,752,1017,1,39168.833333333336,1770,2009,2593,1000,752,1017,0,0,0,1,0
17537,160000,2,36,0,1300,12038,10696,613,14262,0,0,5067.0,1300,12038,10696,613,14262,0,1,0,1,0,0
17538,50000,2,29,1,3500,0,1282,1000,1000,3000,0,8566.833333333334,3500,0,1282,1000,1000,3000,1,0,0,0,0
17539,50000,1,31,1,4231,0,0,451,456,449,0,13234.0,4231,0,0,451,456,449,1,0,1,0,0
17540,320000,1,33,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
17541,150000,2,36,0,0,0,0,0,0,0,0,875.5,0,0,0,0,0,0,0,0,0,0,1
17542,170000,2,36,0,2434,1537,2156,1898,2656,1626,0,1983.1666666666667,2434,1537,2156,1898,2656,1626,0,0,0,0,0
17543,80000,1,41,0,1013,0,0,2115,4264,0,0,1757.5,1013,0,0,2115,4264,0,0,0,1,0,0
17544,150000,2,34,0,340,618,150,150,227,0,0,400.6666666666667,340,618,150,150,227,0,0,0,0,1,0
17545,20000,1,29,0,1700,1300,1000,800,700,750,0,19834.666666666668,1700,1300,1000,800,700,750,1,0,1,0,0
17546,160000,2,28,0,1676,1716,1731,1604,1812,1667,0,43356.5,1676,1716,1731,1604,1812,1667,1,0,0,0,0
17547,80000,2,25,0,3200,2500,2182,4700,0,2000,0,70271.83333333333,3200,2500,2182,4700,0,2000,0,0,1,0,0
17548,500000,2,41,0,15183,11727,8986,0,24166,4117,0,18846.0,15183,11727,8986,0,24166,4117,1,0,1,0,0
17549,340000,1,35,0,16591,27283,29255,58276,12565,13507,0,34507.333333333336,16591,27283,29255,58276,12565,13507,1,0,0,0,0
17550,20000,1,31,0,1229,2070,0,1000,1000,0,0,14670.833333333334,1229,2070,0,1000,1000,0,1,0,0,0,0
17551,170000,1,33,0,2754,2754,2754,2754,2754,2754,0,2754.0,2754,2754,2754,2754,2754,2754,1,0,1,0,0
17552,230000,1,33,0,1427,0,198,0,525,0,0,358.3333333333333,1427,0,198,0,525,0,0,0,1,0,0
17553,50000,1,25,0,2710,2760,2750,1507,2000,1500,0,49167.833333333336,2710,2760,2750,1507,2000,1500,1,0,1,0,0
17554,400000,2,32,0,6656,3328,3828,4893,4687,3008,0,3344.0,6656,3328,3828,4893,4687,3008,0,0,0,0,0
17555,150000,2,24,0,600,200,200,550,200,0,0,250.0,600,200,200,550,200,0,1,0,0,0,0
17556,30000,1,38,0,2281,3666,2713,0,0,0,1,1443.3333333333333,2281,3666,2713,0,0,0,0,0,1,0,0
17557,360000,2,38,0,3492,3452,1912,2000,2091,1929,0,54485.166666666664,3492,3452,1912,2000,2091,1929,1,0,0,0,0
17558,80000,2,42,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
17559,140000,2,24,0,1633,1600,800,1753,20000,938,0,22137.833333333332,1633,1600,800,1753,20000,938,1,0,0,1,0
17560,230000,2,36,0,8000,6000,5000,5000,5000,5000,0,116328.33333333333,8000,6000,5000,5000,5000,5000,1,0,0,0,0
17561,80000,1,36,0,3000,2929,3000,5522,3000,6200,0,79422.66666666667,3000,2929,3000,5522,3000,6200,0,0,0,1,0
17562,260000,2,37,0,268,157,1484,307,157,438,0,836.1666666666666,268,157,1484,307,157,438,0,0,0,0,0
17563,240000,1,41,0,3759,3500,3000,982,3437,2044,0,27821.833333333332,3759,3500,3000,982,3437,2044,1,0,0,0,0
17564,250000,1,31,0,0,1390,660,0,1600,3000,0,258.3333333333333,0,1390,660,0,1600,3000,1,0,0,0,0
17565,200000,2,48,0,1000,8475,0,3000,0,7505,0,13641.5,1000,8475,0,3000,0,7505,0,0,1,0,0
17566,150000,2,29,0,598,1062,0,1810,0,3163,0,733.8333333333334,598,1062,0,1810,0,3163,1,0,1,0,0
17567,100000,2,23,0,380,601,0,581,1687,1542,0,2247.6666666666665,380,601,0,581,1687,1542,1,0,1,0,0
17568,200000,2,37,0,4000,3250,3250,3500,3560,5000,0,95901.16666666667,4000,3250,3250,3500,3560,5000,1,0,0,0,0
17569,120000,2,41,0,4211,3710,3184,3200,3200,3133,1,102474.0,4211,3710,3184,3200,3200,3133,0,0,1,0,0
17570,150000,2,45,0,11254,2000,1225,1244,1447,7000,0,7541.333333333333,11254,2000,1225,1244,1447,7000,0,0,0,1,0
17571,160000,1,40,0,5002,5000,14400,10000,4000,0,0,24472.333333333332,5002,5000,14400,10000,4000,0,0,0,0,0,0
17572,50000,1,38,1,3500,0,1600,0,2900,0,1,35804.166666666664,3500,0,1600,0,2900,0,0,0,1,0,0
17573,500000,2,39,0,5467,5026,0,0,0,0,0,3059.1666666666665,5467,5026,0,0,0,0,1,0,0,0,0
17574,50000,1,33,0,2007,2199,691,707,703,697,0,35298.5,2007,2199,691,707,703,697,0,0,0,1,0
17575,50000,1,30,0,0,1500,1000,2000,0,2000,0,36747.166666666664,0,1500,1000,2000,0,2000,1,0,1,0,0
17576,160000,1,28,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0
17577,130000,2,47,1,0,12200,4500,4502,5000,0,1,127533.5,0,12200,4500,4502,5000,0,0,0,1,0,0
17578,180000,2,28,1,0,0,0,0,6000,0,1,188704.33333333334,0,0,0,0,6000,0,1,0,1,0,0
17579,20000,1,43,0,2000,3000,1200,1000,1400,0,0,15983.333333333334,2000,3000,1200,1000,1400,0,0,0,0,1,0
17580,80000,2,33,0,3373,7248,2980,2000,1903,1851,0,62570.0,3373,7248,2980,2000,1903,1851,0,0,0,1,0
17581,210000,2,36,0,2641,0,0,0,0,0,0,4882.833333333333,2641,0,0,0,0,0,0,0,1,0,0
17582,320000,1,29,0,28524,13270,17562,66751,14405,52677,0,24447.0,28524,13270,17562,66751,14405,52677,1,0,0,0,0
17583,240000,1,30,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
17584,130000,1,29,0,0,72,10458,0,2000,1230,0,7030.666666666667,0,72,10458,0,2000,1230,1,0,0,0,0
17585,50000,1,33,0,2330,1473,390,1573,0,780,0,14925.333333333334,2330,1473,390,1573,0,780,0,0,1,0,0
17586,280000,1,38,1,9000,6000,5,5858,5741,5608,1,167546.0,9000,6000,5,5858,5741,5608,1,0,1,0,0
17587,110000,2,32,1,11000,5800,3200,3200,3100,3000,0,77169.66666666667,11000,5800,3200,3200,3100,3000,1,0,1,0,0
17588,210000,2,31,0,1368,1080,1567,788,0,1638,1,992.8333333333334,1368,1080,1567,788,0,1638,1,0,1,0,0
17589,80000,1,28,0,1315,0,0,0,0,0,0,3400.5,1315,0,0,0,0,0,1,0,1,0,0
17590,140000,2,38,0,0,5000,21500,5500,0,5000,0,130813.5,0,5000,21500,5500,0,5000,0,0,0,1,0
17591,110000,2,34,1,2500,0,1200,4000,500,500,0,10472.5,2500,0,1200,4000,500,500,1,0,1,0,0
17592,50000,1,32,0,2200,1500,1500,2000,1700,2000,1,35241.666666666664,2200,1500,1500,2000,1700,2000,0,0,1,0,0
17593,100000,2,25,0,4000,3503,4000,4003,3500,3400,0,94250.5,4000,3503,4000,4003,3500,3400,1,0,0,0,0
17594,30000,1,35,0,0,0,35821,0,0,1000,0,12511.0,0,0,35821,0,0,1000,0,0,1,0,0
17595,210000,2,26,0,6,1600,2000,1000,1000,0,0,4698.0,6,1600,2000,1000,1000,0,1,0,0,0,0
17596,30000,1,22,0,1500,2000,2000,400,0,500,1,3076.3333333333335,1500,2000,2000,400,0,500,1,0,1,0,0
17597,120000,2,29,0,4000,4000,3250,3195,3210,4200,0,85997.0,4000,4000,3250,3195,3210,4200,1,0,1,0,0
17598,80000,2,31,0,4771,538,15664,150,1150,791,0,4507.333333333333,4771,538,15664,150,1150,791,1,0,1,0,0
17599,450000,2,36,0,600,2300,0,0,412,3146,1,1207.1666666666667,600,2300,0,0,412,3146,1,0,0,0,0
17600,80000,2,33,0,1523,1567,3400,0,1000,1000,0,15412.666666666666,1523,1567,3400,0,1000,1000,1,0,1,0,0
17601,70000,2,38,1,1700,1500,1000,1000,0,2100,0,22674.5,1700,1500,1000,1000,0,2100,1,0,1,0,0
17602,30000,1,32,0,1500,3000,0,2000,0,1000,1,10852.0,1500,3000,0,2000,0,1000,1,0,1,0,0
