,id,text,time_created
0,eY39Q5fJJMaMiF6sS1S5Hg,"All the reviews said the sandwiches are very good! So me and my boyfriend walked out of our way to get two.

There was a teenager running the store at the...",2018-04-22 18:10:49
1,eY39Q5fJJMaMiF6sS1S5Hg,"I keep it real!! I was looking for a good NY deli sandwich. I came here and got the heart of gold sandwich, I swapped the oven gold turkey for a spicy...",2017-02-05 10:20:40
2,eY39Q5fJJMaMiF6sS1S5Hg,One of my favorite delis in the lower Eastside thanks in part to the staff! Super friendly and the cook makes delicious breakfast /lunch sandwiches! Plenty...,2017-02-06 02:24:45
0,Y2ozBryp-FognnApUuzkGg,"Cute little coffee shops with back patio right next to Franklin station off the C and S line. 

Plenty of seating both indoors and outdoors. Friendly staff...",2019-05-08 05:15:18
1,Y2ozBryp-FognnApUuzkGg,"First timer, and it won't be my last. The barista suggested a maple latte as I like sweeter coffees and it was so great! The drink was a perfect balance of...",2019-10-06 20:10:28
2,Y2ozBryp-FognnApUuzkGg,Excellent coffee. I love the hemp honey & almond lattes. Great outdoor space for a bit of clear mind space is hard to come by. Cute t's & memorabilia too.,2019-05-21 16:36:05
0,LJzLqA7uQVS-zHF2TzHKLA,"Such simple food and yet terrible.
Ordered a bagel. Stale and cold. Hard to chew. 
Bacon egg and cheese with avocado. Bacon was terrible over cooked and yet...",2019-12-15 19:01:25
1,LJzLqA7uQVS-zHF2TzHKLA,"I ordered blueberry pancakes and a Swiss/egg white/spinach on a Croissant for breakfast and thought it was all delicious!

The pancakes were light and had a...",2019-12-14 10:46:40
2,LJzLqA7uQVS-zHF2TzHKLA,"Love this deli , very delicious breakfast and a good place to grab a quick lunch .Nice an always clean .",2019-08-21 06:03:39
0,VX9XPnQ3-k7vdGKLxu1qBw,"For the last year, Hunky Dory has been an amazing a addition to the already great options on Franklin Ave - especially for take out/delivery. The breakfast...",2020-03-15 20:05:09
1,VX9XPnQ3-k7vdGKLxu1qBw,"Service was a bit slow, but everything was well-seasoned.

Got the roasted potatoes for brunch - delicious! My friends' food (fried chicken sandwich, soft...",2020-03-09 11:05:04
2,VX9XPnQ3-k7vdGKLxu1qBw,"Listen, regardless of the 3 stars I go to hunky dory like once a week. It's got an excellent vibe for catching up with a pal (3 dollar beer at happy hour!)...",2020-02-23 08:10:48
0,B2OFn3oyBJL6qq89thCe0g,"Came in to buy some soda and get a late night snack. Food was amazing, late night mouthy crowd. But, its all good.",2019-11-29 00:14:09
1,B2OFn3oyBJL6qq89thCe0g,This place makes great sandwiches and the gentlemen working behind the counter are pleasant to deal with. I was locked out of my apartment and my phone died...,2018-04-15 00:00:49
0,4ADum3m4i7MXzqDEjb0l5Q,"Mediocre at best. 
Coffee isn't anything special. 
The bagels don't taste like the famous NY/NJ bagels, they taste more like Dunkin' or Starbucks. 
Service...",2020-02-09 12:36:30
1,4ADum3m4i7MXzqDEjb0l5Q,"This place used to be amazing until they recently changed owners and everything went downhill.

The bagels themselves are no longer the same and resemble...",2019-04-17 15:07:09
2,4ADum3m4i7MXzqDEjb0l5Q,How does a bagel store not have cream cheese? How do they not put any plain bagels in a dozen bagels mixed? Why are their bagels really a roll with a hole?...,2020-01-25 17:36:07
0,qr65Uti0kx89xmCmZBsC1A,"The bacon egg and Swiss cheese on a toasted roll looked really good!
My BLT on a toasted roll was not bad except my bun was little burnt, and next time I...",2016-03-19 09:43:37
1,qr65Uti0kx89xmCmZBsC1A,You know what? The bagels are decent sized bagels. They taste pretty good also. I tried all of the bagels while over at LIJFH for three days. I would feast...,2019-05-05 14:08:59
2,qr65Uti0kx89xmCmZBsC1A,One star goes to the ring shaped bread roll which was the smallest bagel I've ever seen. My Everything bagel was a puny five bite snack which couldn't...,2015-05-15 04:36:43
0,-wlJgbNPpPv5PWtvIDL6rQ,"This place is a New York gem. The two people that are always working there, I assume it is their business are so friendly and accommodating and create a...",2019-12-10 12:16:55
1,-wlJgbNPpPv5PWtvIDL6rQ,"Giacomo's has been around longer than I've been alive. They have honed the art of soups and sandwiches, running the gamut of all things served between...",2019-12-09 12:11:45
2,-wlJgbNPpPv5PWtvIDL6rQ,So lucky to have Giacomo's on the upper west side. During these trying times (3/29/20) so appreciative to see owner Joe and staff open for business. Picked...,2020-03-29 18:28:03
0,FaSL5EkhXfmaRG1T7w4ZNg,Delicious bagels good staff convenient parking makes it the perfect place to go any day of the week especially the weekends when everybody wants those...,2017-02-13 07:51:03
0,Fq54Vwq3GsBjWJ0o0xdAlA,"Dough donuts has to be one of the best donut places I've ever tried. Their dough, true to their name, is so soft and fluffy. I ordered the cafe au lait and...",2020-01-14 14:19:18
1,Fq54Vwq3GsBjWJ0o0xdAlA,"Maybe the doughnuts are better in the main locations, but I've been to this stand in Urbanspace many times (as it's conveniently on my way to work) and have...",2019-12-06 13:11:25
2,Fq54Vwq3GsBjWJ0o0xdAlA,"We had the hardest time finding this place. Glad we finally got here though because it was awesome! The doughnuts are really big and have a dense ""chew"" to...",2019-08-05 16:40:02
0,UuCci7d95CAYSSvWbB30-g,Unique selection of food/beverages with tons of seating. A little on the more expensive side but worth it if you are looking for somewhere to do work or...,2020-01-15 09:04:38
1,UuCci7d95CAYSSvWbB30-g,"I love this place

So much seating and I LOVE their double chocolate muffins

Will be back real soon",2019-12-16 20:49:39
2,UuCci7d95CAYSSvWbB30-g,Came in around the afternoon to meet up with a coworker (I do freelance video editing). I bought my coffee and sat down to do work. Please remember the fact...,2019-11-08 16:24:21
0,M_ldoaPR-pZlrnO47jDpPA,"So I just moved in across the street from this place a little over a year ago. My roommates and I were really disappointed to see it close, but luckily they...",2019-03-18 07:25:58
1,M_ldoaPR-pZlrnO47jDpPA,"I stumbled upon this shop while looking for sage a couple of years ago. Initially, I found it to be quite inclusive, there were transfolks & POCs working. &...",2019-03-12 13:21:00
2,M_ldoaPR-pZlrnO47jDpPA,"I don't really know what this store is. The goods that they sell seem arbitrary. There are often people just hanging out in the space. I'm so confused. But,...",2019-02-02 05:49:20
0,cotF48UHQE3V-4sLwNu5IQ,I love this place and have been a regular customer but I've now gone in on a few occasions an hour before they close and their menu coincidentally shrinks....,2019-11-01 11:09:55
1,cotF48UHQE3V-4sLwNu5IQ,"1 star because bagels are good, but be aware they will try to skimp you on the cream cheese (so I always have to ask for more). 

Customer service-...",2019-08-24 08:15:12
2,cotF48UHQE3V-4sLwNu5IQ,FIRE EVERYONE!!!! The workers are so bad they always have bad attitudes and mess up the orders it's absolutely ridiculous how much money I'm wasting for the...,2019-10-05 06:36:30
0,Wg-Tn-Z2Ck6PbYuIiNYXpg,"Oh HairBender 
Their coffee sends chills up my spine. I visit Hungry ghost whenever I am in Brooklyn and mainly because they offer oat milk, which is very...",2019-11-15 14:16:22
1,Wg-Tn-Z2Ck6PbYuIiNYXpg,"Decent coffee, a little on the pricier side but it's not too bad. Decent cookies and they have my favourite Martinellis apple juice. Decent service and...",2019-12-21 14:07:34
2,Wg-Tn-Z2Ck6PbYuIiNYXpg,"Hungry Ghost is your basic run of the mill coffee shop. They offer pastries, coffee, tea and cider. The place is small, but it was populated and whenever I...",2020-02-09 06:11:41
0,VoIhz-TKteJi_V-Z2ZDelA,"I ordered delivery from here tonight. I ordered a large caffe latte (asking for almond milk if they had it since it wasn't an option on seamless), a Capri...",2020-03-26 00:16:36
0,C7eNzsZ-3ni4SHwwR_zg9Q,I love xochitl and was so excited for this to open. I've been 5-10 times but it's so disorganized I don't think I'll go back. There's no one dedicated to...,2020-03-01 22:40:13
1,C7eNzsZ-3ni4SHwwR_zg9Q,"I love this place, absolutely chic. They were offering $3 lattes which caught my eye as I walked up I saw $12 brunch with a free mimosa, alrighty day less...",2019-10-19 11:10:02
2,C7eNzsZ-3ni4SHwwR_zg9Q,"I don't know what this is like in the afternoons but it satisfied me in the AM.  
It's been 4 years since I've eaten butter on my bagel and I'm glad this...",2019-03-19 11:23:08
0,WBQPnEuUm8BfAylBov_MGg,"This is one of my favorite coffee shops near the NYU campus, and for $2 for any drink, or any pastry/snack, the quality is great! They have a variety of...",2020-03-04 06:55:53
1,WBQPnEuUm8BfAylBov_MGg,"They've been open a year and a half. I've been going to grad school a year and a half. I am just discovering this location now. For shame. 

I love Matto...",2020-03-05 04:20:51
2,WBQPnEuUm8BfAylBov_MGg,Why did I only discover Matto when I'm already a senior at NYU? That's so unfair!!! This place is a gem for students as they have literally every type of...,2020-03-02 06:54:35
0,vxtqCBTxwtEv64AqGFmNcQ,"It seems a new owner has taken over the menu has more variety and is u understood better, not only fresh softer bagels but regular sandwiches soft fresh...",2019-12-14 18:01:22
1,vxtqCBTxwtEv64AqGFmNcQ,"Yum!!! Our favorite place for eggs, toast, potatoes, french toast!!! Even better than diner food!!!",2020-02-28 06:06:28
2,vxtqCBTxwtEv64AqGFmNcQ,"I decided to try something new.  I ordered the steak and egg special on a roll.  I was not disappointed.  The sandwich was hot, the roll was fresh.  What a...",2019-04-09 18:28:24
0,9FS4IF4NcflcfICXd0MPyQ,"It's very unfortunate that this place has such little stars because before I was a regular here, my boyfriend was a regular for a very long time before we...",2017-04-11 19:39:14
1,9FS4IF4NcflcfICXd0MPyQ,They sent me the wrong order and on top of that the food they did send me had pieces of plastic in it,2020-01-23 10:04:44
2,9FS4IF4NcflcfICXd0MPyQ,Get your shit together in there always unorganized and wait time is ridiculous not worth the wait half hour to get a dozen bagels that really aren't that good.,2019-11-03 06:48:05
0,GlPJPpKvPR4d8dmcSEYpdA,This is a neighborhood gem not a lot of people know about! I found this bakery walking around and decided too stroll in to check it out - which ended up...,2020-02-16 12:36:28
1,GlPJPpKvPR4d8dmcSEYpdA,Came in needing a break from the rain and I'm glad I found this gem! My recommendation is their matcha crepe. Their crepe is not overwhelmingly with their...,2020-01-01 18:52:18
2,GlPJPpKvPR4d8dmcSEYpdA,I love sweets. I love coffee. I love Takahachi Bakery. The cassis noir..I don't think I'll ever be able to enjoy a peanut butter and jelly without thoughts...,2019-12-16 07:46:05
0,MaqOf2swTH-HnXqL7kUPjg,"Spectacular quaint cafe located directly below The Art House with lots of comfy seating and artsy industrial feel. 
Their outdoor seating is quite...",2020-02-01 10:06:18
1,MaqOf2swTH-HnXqL7kUPjg,"I LOVEEEEEEE HIDDEN GROUNDS! 

The vibe here is great and the baristas are AMAZING!!!! The place has a nice vibe and isn't too loud so you can definitely...",2019-11-17 12:57:53
2,MaqOf2swTH-HnXqL7kUPjg,"One of my favorite coffee spots! The food and coffee is always fresh and delicious ! Tons of options from oat milk to almond. 
The only reason I'm giving 4...",2020-01-28 13:26:38
0,Zt5cZJ1x8VvmfsN__aFLxA,"Lil Jay's is ok. Not as good as going down the street to Starbucks, but better than the cafe upstairs in John Jay. The people who work here are very nice...",2018-09-25 05:56:43
1,Zt5cZJ1x8VvmfsN__aFLxA,"Great sandwiches. I go for the sandwiches only. The sandwiches are always fresh and great tasting.
The service is spot on!
Always greeted with a smile.",2017-10-28 14:36:25
2,Zt5cZJ1x8VvmfsN__aFLxA,Bought a load of chachkis last trip to NY at this little gem of a shop. Nice people and not pushy. All the usual knock knacks and crap your family will...,2016-11-06 12:15:47
0,BpXlQ2Ra_namHlrCgT6dYg,Stoped in every morning while on a long weekend trip for a NYC bagel and it didn't disappoint.  Also got a fresh baked cookie one day - they were just out...,2020-02-19 10:10:51
1,BpXlQ2Ra_namHlrCgT6dYg,Stumbled upon this place while wandering around the city. Needed a little sumthin' sumthin' since I had skipped breakfast. I grabbed a croissant and a...,2019-02-18 07:40:56
2,BpXlQ2Ra_namHlrCgT6dYg,"I loved this place when I stayed for 2 weeks in Chelsea for work.  It was my daily morning, and sometimes lunch spot.  The bagels are boiled on site each...",2018-06-26 12:39:24
0,1YIwVc2Djh6FFFBbmtdUHw,"Little Zelda is a staple to our community and I absolutely love there coffee. They have some of the most chill baristas, and there all so kind. They hands...",2020-03-18 11:25:03
1,1YIwVc2Djh6FFFBbmtdUHw,"Another cute coffee spot on Franklin Ave.

You can sip and hangout. They don't have much space to sit and work. 

I loved their decor and wallpapers.",2020-03-17 11:16:11
2,1YIwVc2Djh6FFFBbmtdUHw,One of the most chilled out and friendly coffee shops I've been to last year and truly a gem in this neighborhood. It almost felt as if time stood still. I...,2020-01-26 14:46:16
0,XaIPH8-rO_KIrDYkthXQLw,"I happen to be walking by this morning a young man was outside handing out free samples of iced coffee. I'm not an iced coffee drinker but, I came inside...",2019-06-17 07:20:43
1,XaIPH8-rO_KIrDYkthXQLw,Had a craving for a pumpkin spice latte so I stepped out of work and decide to try le cafe. Paid $6 for a small PSL with oat milk. I get it that this is...,2019-10-15 10:36:50
2,XaIPH8-rO_KIrDYkthXQLw,"Don't understand why the reviews are bad.. This cafe serves its purpose. The manager here is awesome, the barista is really fast and I never have to wait...",2019-09-14 12:32:20
0,igQ9CK71aQZyNXNbfNhVtQ,"Excellent Sushi and Great Service

Can't believe I haven't reviewed Cafe 11 before as I go here regularly. The sushi is the freshest around and is...",2018-07-18 05:41:51
